TeamID,TeamName,Conference,WinPCT,Season,RAPTOR_Season,Season_Adjusted,id_x,full_name_x,id_y,full_name_y,id,full_name,abbreviation
1610612738,Celtics,East,0.427,1994-95,1994,1995,1610612738,Boston Celtics,1610612738,Boston Celtics,1610612738,Boston Celtics,BOS
1610612738,Celtics,East,0.402,1995-96,1995,1996,1610612738,Boston Celtics,1610612738,Boston Celtics,1610612738,Boston Celtics,BOS
1610612738,Celtics,East,0.183,1996-97,1996,1997,1610612738,Boston Celtics,1610612738,Boston Celtics,1610612738,Boston Celtics,BOS
1610612738,Celtics,East,0.439,1997-98,1997,1998,1610612738,Boston Celtics,1610612738,Boston Celtics,1610612738,Boston Celtics,BOS
1610612738,Celtics,East,0.38,1998-99,1998,1999,1610612738,Boston Celtics,1610612738,Boston Celtics,1610612738,Boston Celtics,BOS
1610612738,Celtics,East,0.427,1999-00,1999,2000,1610612738,Boston Celtics,1610612738,Boston Celtics,1610612738,Boston Celtics,BOS
1610612738,Celtics,East,0.439,2000-01,2000,2001,1610612738,Boston Celtics,1610612738,Boston Celtics,1610612738,Boston Celtics,BOS
1610612738,Celtics,East,0.598,2001-02,2001,2002,1610612738,Boston Celtics,1610612738,Boston Celtics,1610612738,Boston Celtics,BOS
1610612738,Celtics,East,0.537,2002-03,2002,2003,1610612738,Boston Celtics,1610612738,Boston Celtics,1610612738,Boston Celtics,BOS
1610612738,Celtics,East,0.439,2003-04,2003,2004,1610612738,Boston Celtics,1610612738,Boston Celtics,1610612738,Boston Celtics,BOS
1610612738,Celtics,East,0.549,2004-05,2004,2005,1610612738,Boston Celtics,1610612738,Boston Celtics,1610612738,Boston Celtics,BOS
1610612738,Celtics,East,0.402,2005-06,2005,2006,1610612738,Boston Celtics,1610612738,Boston Celtics,1610612738,Boston Celtics,BOS
1610612738,Celtics,East,0.293,2006-07,2006,2007,1610612738,Boston Celtics,1610612738,Boston Celtics,1610612738,Boston Celtics,BOS
1610612738,Celtics,East,0.805,2007-08,2007,2008,1610612738,Boston Celtics,1610612738,Boston Celtics,1610612738,Boston Celtics,BOS
1610612738,Celtics,East,0.756,2008-09,2008,2009,1610612738,Boston Celtics,1610612738,Boston Celtics,1610612738,Boston Celtics,BOS
1610612738,Celtics,East,0.61,2009-10,2009,2010,1610612738,Boston Celtics,1610612738,Boston Celtics,1610612738,Boston Celtics,BOS
1610612738,Celtics,East,0.683,2010-11,2010,2011,1610612738,Boston Celtics,1610612738,Boston Celtics,1610612738,Boston Celtics,BOS
1610612738,Celtics,East,0.591,2011-12,2011,2012,1610612738,Boston Celtics,1610612738,Boston Celtics,1610612738,Boston Celtics,BOS
1610612738,Celtics,East,0.506,2012-13,2012,2013,1610612738,Boston Celtics,1610612738,Boston Celtics,1610612738,Boston Celtics,BOS
1610612738,Celtics,East,0.305,2013-14,2013,2014,1610612738,Boston Celtics,1610612738,Boston Celtics,1610612738,Boston Celtics,BOS
